"species","X","Y"
"Eucalyptus camaldulensis",144.942109,-35.879562
"Eucalyptus camaldulensis",146.286339,-35.695915
"Eucalyptus camaldulensis",143.37983,-31.577453
"Eucalyptus camaldulensis",145.140457,-35.810329
"Eucalyptus camaldulensis",147.487209,-30.958602
"Eucalyptus camaldulensis",144.199158,-29.941673
"Eucalyptus camaldulensis",145.808548,-34.542865
"Eucalyptus camaldulensis",147.543892,-30.921591
"Eucalyptus camaldulensis",150.980088,-32.500848
"Eucalyptus camaldulensis",144.952554,-35.868374
"Eucalyptus camaldulensis",145.481936,-35.80073
"Eucalyptus camaldulensis",144.931359,-35.880216
"Eucalyptus camaldulensis",150.980989,-32.503537
"Eucalyptus camaldulensis",150.853285,-32.131823
"Eucalyptus camaldulensis",144.972727,-35.788993
"Eucalyptus camaldulensis",145.961583,-35.969203
"Eucalyptus camaldulensis",145.072222,-35.768021
"Eucalyptus camaldulensis",150.9814,-32.502698
"Eucalyptus camaldulensis",144.959194,-35.834694
"Eucalyptus camaldulensis",147.519941,-30.659803
"Eucalyptus camaldulensis",145.103,-35.809635
"Eucalyptus camaldulensis",145.029222,-35.856333
"Eucalyptus camaldulensis",144.023435,-34.407014
"Eucalyptus camaldulensis",145.040139,-35.890222
"Eucalyptus camaldulensis",144.907205,-35.994863
"Eucalyptus camaldulensis",149.73719,-29.409582
"Eucalyptus camaldulensis",145.108089,-35.806921
"Eucalyptus camaldulensis",147.452864,-33.269087
"Eucalyptus camaldulensis",145.135272,-35.809618
"Eucalyptus camaldulensis",144.980256,-35.785694
"Eucalyptus camaldulensis",147.716627,-29.0242
"Eucalyptus camaldulensis",150.98066,-32.500867
"Eucalyptus camaldulensis",144.993278,-35.889361
"Eucalyptus camaldulensis",148.169258,-34.701018
"Eucalyptus camaldulensis",144.909889,-35.795139
"Eucalyptus camaldulensis",144.911973,-35.991971
"Eucalyptus camaldulensis",145.242072,-35.851145
"Eucalyptus camaldulensis",144.928593,-35.822666
"Eucalyptus camaldulensis",142.612869,-32.309377
"Eucalyptus camaldulensis",144.932495,-35.81819
"Eucalyptus camaldulensis",142.315829,-31.277326
"Eucalyptus camaldulensis",150.993842,-29.119704
"Eucalyptus camaldulensis",145.010889,-35.841306
"Eucalyptus camaldulensis",145.026265,-35.81626
"Eucalyptus camaldulensis",145.304189,-35.861719
"Eucalyptus camaldulensis",143.727252,-35.172062
"Eucalyptus camaldulensis",142.410867,-34.504694
"Eucalyptus camaldulensis",147.845256,-29.169202
"Eucalyptus camaldulensis",146.387747,-34.640063
"Eucalyptus camaldulensis",147.597285,-30.660411
"Eucalyptus camaldulensis",150.982317,-32.503392
"Eucalyptus camaldulensis",146.191779,-34.623736
"Eucalyptus camaldulensis",151.020664,-32.639744
"Eucalyptus camaldulensis",144.645094,-35.354792
"Eucalyptus camaldulensis",145.026819,-35.840825
"Eucalyptus camaldulensis",144.695587,-35.44298
"Eucalyptus camaldulensis",145.25545,-35.83185
"Eucalyptus camaldulensis",147.396512,-33.604377
"Eucalyptus camaldulensis",145.828082,-34.556445
"Eucalyptus camaldulensis",145.052377,-35.891236
"Eucalyptus camaldulensis",145.039972,-35.889167
"Eucalyptus camaldulensis",144.912149,-35.990334
"Eucalyptus camaldulensis",149.914273,-29.414144
"Eucalyptus camaldulensis",144.035318,-34.367082
"Eucalyptus camaldulensis",147.04508,-35.043023
"Eucalyptus camaldulensis",147.59574,-30.65522
"Eucalyptus camaldulensis",147.870912,-34.437818
"Eucalyptus camaldulensis",146.305133,-29.9809
"Eucalyptus camaldulensis",144.993917,-35.890444
"Eucalyptus camaldulensis",144.909889,-35.79475
"Eucalyptus camaldulensis",147.631676,-32.573918
"Eucalyptus camaldulensis",145.371014,-30.381507
"Eucalyptus camaldulensis",149.796765,-30.316443
"Eucalyptus camaldulensis",147.502751,-30.565123
"Eucalyptus camaldulensis",150.981984,-32.503042
"Eucalyptus camaldulensis",145.062475,-35.831408
"Eucalyptus camaldulensis",145.02999,-35.811084
"Eucalyptus camaldulensis",150.841722,-30.942934
"Eucalyptus camaldulensis",146.356568,-34.638117
"Eucalyptus camaldulensis",144.572689,-35.328997
"Eucalyptus camaldulensis",149.104,-29.461
"Eucalyptus camaldulensis",147.727688,-30.930152
"Eucalyptus camaldulensis",150.023364,-30.536524
"Eucalyptus camaldulensis",148.066494,-34.666153
"Eucalyptus camaldulensis",145.199808,-35.862346
"Eucalyptus camaldulensis",150.858223,-32.329822
"Eucalyptus camaldulensis",144.918232,-35.991837
"Eucalyptus camaldulensis",144.981066,-35.786492
"Eucalyptus camaldulensis",150.886872,-32.156111
"Eucalyptus camaldulensis",150.921815,-32.498175
"Eucalyptus camaldulensis",144.707064,-34.525136
"Eucalyptus camaldulensis",148.567894,-29.580185
"Eucalyptus camaldulensis",149.891365,-29.426834
"Eucalyptus camaldulensis",146.400722,-34.648874
"Eucalyptus camaldulensis",151.043078,-32.554416
"Eucalyptus camaldulensis",151.414428,-29.256579
"Eucalyptus camaldulensis",145.249365,-35.827651
"Eucalyptus camaldulensis",146.91913,-35.65528
"Eucalyptus camaldulensis",145.14581,-35.822852
"Eucalyptus camaldulensis",146.214501,-34.603441
"Eucalyptus camaldulensis",145.126342,-35.802492
"Eucalyptus camaldulensis",150.982094,-32.503389
"Eucalyptus camaldulensis",144.908059,-35.993174
"Eucalyptus camaldulensis",147.504285,-30.91317
"Eucalyptus camaldulensis",145.238245,-35.823413
"Eucalyptus camaldulensis",150.932084,-30.563264
"Eucalyptus camaldulensis",144.939222,-35.961694
"Eucalyptus camaldulensis",144.937504,-36.014633
"Eucalyptus camaldulensis",149.895442,-29.135058
"Eucalyptus camaldulensis",145.889671,-35.934454
"Eucalyptus camaldulensis",145.104606,-35.820749
"Eucalyptus camaldulensis",147.5079,-30.703291
"Eucalyptus camaldulensis",147.521232,-30.897115
"Eucalyptus camaldulensis",151.166703,-28.874171
"Eucalyptus camaldulensis",147.553701,-35.360103
"Eucalyptus camaldulensis",150.863478,-32.174124
"Eucalyptus camaldulensis",144.917833,-35.845972
"Eucalyptus camaldulensis",149.708908,-29.419559
"Eucalyptus camaldulensis",144.951515,-35.90828
"Eucalyptus camaldulensis",144.993389,-35.890528
"Eucalyptus camaldulensis",148.95189,-30.312287
"Eucalyptus camaldulensis",150.864043,-32.172274
"Eucalyptus camaldulensis",150.980531,-32.50115
"Eucalyptus camaldulensis",146.587522,-34.757764
"Eucalyptus camaldulensis",147.003459,-35.678727
"Eucalyptus camaldulensis",144.411097,-35.865302
"Eucalyptus camaldulensis",147.734715,-31.510155
"Eucalyptus camaldulensis",144.946043,-35.884218
"Eucalyptus camaldulensis",145.255152,-35.830782
"Eucalyptus camaldulensis",144.989611,-35.879556
"Eucalyptus camaldulensis",149.309477,-29.606272
"Eucalyptus camaldulensis",151.005479,-32.507117
"Eucalyptus camaldulensis",145.378988,-35.724549
"Eucalyptus camaldulensis",146.998939,-36.057198
"Eucalyptus camaldulensis",147.570574,-30.572514
"Eucalyptus camaldulensis",144.509436,-35.511699
"Eucalyptus camaldulensis",145.01125,-35.841806
"Eucalyptus camaldulensis",150.885757,-32.266356
"Eucalyptus camaldulensis",144.345434,-35.752137
"Eucalyptus camaldulensis",143.385142,-31.559584
"Eucalyptus camaldulensis",142.431484,-34.535525
"Eucalyptus camaldulensis",147.354862,-35.09088
"Eucalyptus camaldulensis",142.474259,-34.578787
"Eucalyptus camaldulensis",144.219284,-35.160237
"Eucalyptus camaldulensis",150.783526,-32.448986
"Eucalyptus camaldulensis",149.903063,-29.428446
"Eucalyptus camaldulensis",150.863204,-32.173201
"Eucalyptus camaldulensis",145.054316,-35.895324
"Eucalyptus camaldulensis",147.524373,-30.769828
"Eucalyptus camaldulensis",150.6098,-35.0949
"Eucalyptus camaldulensis",145.960779,-35.97896
"Eucalyptus camaldulensis",145.940199,-35.155638
"Eucalyptus camaldulensis",145.780034,-34.538056
"Eucalyptus camaldulensis",150.863661,-32.173594
"Eucalyptus camaldulensis",141.5899,-34.187108
"Eucalyptus camaldulensis",144.300036,-35.319034
"Eucalyptus camaldulensis",146.359791,-34.617645
"Eucalyptus camaldulensis",144.991561,-35.786631
"Eucalyptus camaldulensis",147.569881,-31.111981
"Eucalyptus camaldulensis",145.139426,-35.810881
"Eucalyptus camaldulensis",148.591935,-33.944277
"Eucalyptus camaldulensis",145.19869,-35.798649
"Eucalyptus camaldulensis",144.831682,-35.218973
"Eucalyptus camaldulensis",144.954401,-35.871064
"Eucalyptus camaldulensis",150.990866,-32.514766
"Eucalyptus camaldulensis",147.687375,-30.879618
"Eucalyptus camaldulensis",150.99083,-32.514928
"Eucalyptus camaldulensis",147.541864,-30.840372
"Eucalyptus camaldulensis",150.506184,-29.843756
"Eucalyptus camaldulensis",147.578437,-30.954014
"Eucalyptus camaldulensis",146.39757,-34.633664
"Eucalyptus camaldulensis",145.025091,-35.766652
"Eucalyptus camaldulensis",151.000994,-29.17485
"Eucalyptus camaldulensis",148.633832,-29.547623
"Eucalyptus camaldulensis",146.221129,-36.027643
"Eucalyptus camaldulensis",144.919234,-35.790269
"Eucalyptus camaldulensis",147.987469,-32.628292
"Eucalyptus camaldulensis",147.591508,-30.719613
"Eucalyptus camaldulensis",145.669778,-35.902224
"Eucalyptus camaldulensis",147.597623,-35.968153
"Eucalyptus camaldulensis",147.600307,-30.659006
"Eucalyptus camaldulensis",144.926488,-30.652088
"Eucalyptus camaldulensis",145.917628,-35.949981
"Eucalyptus camaldulensis",150.864056,-32.172384
"Eucalyptus camaldulensis",144.955649,-35.907395
"Eucalyptus camaldulensis",148.920542,-34.832754
"Eucalyptus camaldulensis",146.479565,-34.706049
"Eucalyptus camaldulensis",150.862883,-32.173331
"Eucalyptus camaldulensis",148.274939,-35.36607
"Eucalyptus camaldulensis",150.863234,-32.17319
"Eucalyptus camaldulensis",145.119691,-33.755105
"Eucalyptus camaldulensis",144.993104,-35.789947
"Eucalyptus camaldulensis",151.501933,-29.048143
"Eucalyptus camaldulensis",146.7668,-32.02044
"Eucalyptus camaldulensis",147.472597,-33.278574
"Eucalyptus camaldulensis",143.682847,-35.130564
"Eucalyptus camaldulensis",145.149593,-35.798129
"Eucalyptus camaldulensis",148.827749,-30.296813
"Eucalyptus camaldulensis",149.252078,-29.030941
"Eucalyptus camaldulensis",144.917944,-30.651563
"Eucalyptus camaldulensis",147.168641,-31.887024
"Eucalyptus camaldulensis",149.195138,-30.985122
"Eucalyptus camaldulensis",146.577678,-35.94999
"Eucalyptus camaldulensis",147.694245,-30.877351
"Eucalyptus camaldulensis",144.950454,-33.828443
"Eucalyptus camaldulensis",144.944896,-35.716963
"Eucalyptus camaldulensis",144.659648,-34.080399
"Eucalyptus camaldulensis",145.787221,-34.565397
"Eucalyptus camaldulensis",150.97984,-32.50043
"Eucalyptus camaldulensis",147.946623,-33.517094
"Eucalyptus camaldulensis",144.936374,-36.012865
"Eucalyptus camaldulensis",150.846395,-32.273538
"Eucalyptus camaldulensis",146.406107,-34.701772
"Eucalyptus camaldulensis",147.519486,-30.815145
"Eucalyptus camaldulensis",146.653658,-32.528308
"Eucalyptus camaldulensis",147.513252,-30.810721
"Eucalyptus camaldulensis",144.574022,-34.131821
"Eucalyptus camaldulensis",147.5218,-30.714388
"Eucalyptus camaldulensis",145.072996,-35.773063
"Eucalyptus camaldulensis",147.519193,-30.649431
"Eucalyptus camaldulensis",145.262484,-35.831654
"Eucalyptus camaldulensis",150.869842,-30.64548
"Eucalyptus camaldulensis",148.091421,-35.068783
"Eucalyptus camaldulensis",145.062079,-35.832231
"Eucalyptus camaldulensis",145.04586,-35.813317
"Eucalyptus camaldulensis",145.854554,-34.567805
"Eucalyptus camaldulensis",144.176529,-35.523857
"Eucalyptus camaldulensis",145.029765,-35.843893
"Eucalyptus camaldulensis",144.24818,-35.658427
"Eucalyptus camaldulensis",147.537397,-30.766225
"Eucalyptus camaldulensis",145.13832,-35.797098
"Eucalyptus camaldulensis",150.157937,-30.824344
"Eucalyptus camaldulensis",144.303872,-35.601475
"Eucalyptus camaldulensis",150.980805,-32.501516
"Eucalyptus camaldulensis",149.679458,-29.394664
"Eucalyptus camaldulensis",145.103793,-35.818662
"Eucalyptus camaldulensis",145.129427,-35.805912
"Eucalyptus camaldulensis",147.534562,-30.56635
"Eucalyptus camaldulensis",144.977822,-34.488354
"Eucalyptus camaldulensis",147.514052,-30.811764
"Eucalyptus camaldulensis",145.984791,-34.578264
"Eucalyptus camaldulensis",147.365308,-29.673507
"Eucalyptus camaldulensis",148.917873,-35.081777
"Eucalyptus camaldulensis",144.93393,-35.823019
"Eucalyptus camaldulensis",144.933401,-35.883938
"Eucalyptus camaldulensis",150.873278,-32.464999
"Eucalyptus camaldulensis",145.670817,-35.915027
"Eucalyptus camaldulensis",144.821953,-36.091493
"Eucalyptus camaldulensis",145.838922,-34.548198
"Eucalyptus camaldulensis",147.608935,-30.91272
"Eucalyptus camaldulensis",145.443077,-30.39461
"Eucalyptus camaldulensis",142.220162,-32.559041
"Eucalyptus camaldulensis",151.02743,-32.482075
"Eucalyptus camaldulensis",150.981407,-32.502701
"Eucalyptus camaldulensis",147.507903,-30.813377
"Eucalyptus camaldulensis",144.931432,-35.881245
"Eucalyptus camaldulensis",145.787787,-34.565465
"Eucalyptus camaldulensis",145.109386,-35.818507
"Eucalyptus camaldulensis",147.513335,-30.685646
"Eucalyptus camaldulensis",145.126021,-35.803452
"Eucalyptus camaldulensis",148.331152,-29.781295
"Eucalyptus camaldulensis",151.19847,-32.563747
"Eucalyptus camaldulensis",147.365555,-35.110112
"Eucalyptus camaldulensis",145.107557,-35.806471
"Eucalyptus camaldulensis",150.249812,-29.880125
"Eucalyptus camaldulensis",149.643589,-28.653193
"Eucalyptus camaldulensis",145.032029,-35.811433
"Eucalyptus camaldulensis",145.410857,-35.825739
"Eucalyptus camaldulensis",144.517283,-34.096334
"Eucalyptus camaldulensis",146.113374,-34.628692
"Eucalyptus camaldulensis",145.028889,-35.855806
"Eucalyptus camaldulensis",150.590504,-31.440486
"Eucalyptus camaldulensis",146.076434,-34.601311
"Eucalyptus camaldulensis",150.921724,-32.497984
"Eucalyptus camaldulensis",145.045361,-35.912167
"Eucalyptus camaldulensis",145.143239,-35.798238
"Eucalyptus camaldulensis",144.97247,-35.789511
"Eucalyptus camaldulensis",145.917281,-35.951826
"Eucalyptus camaldulensis",144.03457,-35.539797
"Eucalyptus camaldulensis",150.873049,-32.464877
"Eucalyptus camaldulensis",143.37836,-31.570601
"Eucalyptus camaldulensis",145.123664,-35.80675
"Eucalyptus camaldulensis",146.524056,-34.730359
"Eucalyptus camaldulensis",150.862801,-32.173128
"Eucalyptus camaldulensis",144.848038,-36.048013
"Eucalyptus camaldulensis",151.002637,-32.509047
"Eucalyptus camaldulensis",147.259875,-33.129432
"Eucalyptus camaldulensis",148.988924,-29.463009
"Eucalyptus camaldulensis",144.992694,-35.936694
"Eucalyptus camaldulensis",146.219934,-34.605541
"Eucalyptus camaldulensis",145.896392,-34.552924
"Eucalyptus camaldulensis",146.198217,-34.619396
"Eucalyptus camaldulensis",143.96281,-34.36166
"Eucalyptus camaldulensis",145.010361,-35.842361
"Eucalyptus camaldulensis",147.903136,-35.988548
"Eucalyptus camaldulensis",150.874483,-32.463477
"Eucalyptus camaldulensis",144.947628,-35.815051
"Eucalyptus camaldulensis",147.641266,-33.266989
"Eucalyptus camaldulensis",147.895208,-34.479801
"Eucalyptus camaldulensis",144.916354,-35.928265
"Eucalyptus camaldulensis",145.142596,-35.797363
"Eucalyptus camaldulensis",144.517283,-34.096634
"Eucalyptus camaldulensis",144.745057,-34.027557
"Eucalyptus camaldulensis",149.29941,-29.241694
"Eucalyptus camaldulensis",147.489097,-32.171187
"Eucalyptus camaldulensis",144.960361,-35.834861
"Eucalyptus camaldulensis",150.980772,-32.501131
"Eucalyptus camaldulensis",150.873186,-32.464808
"Eucalyptus camaldulensis",146.213527,-34.631092
"Eucalyptus camaldulensis",149.20477,-34.956293
"Eucalyptus camaldulensis",144.928519,-35.823386
"Eucalyptus camaldulensis",150.849087,-32.265169
"Eucalyptus camaldulensis",150.673319,-30.624673
"Eucalyptus camaldulensis",150.941319,-32.281055
"Eucalyptus camaldulensis",146.623443,-34.87428
"Eucalyptus camaldulensis",145.042697,-35.816394
"Eucalyptus camaldulensis",146.625461,-35.992108
"Eucalyptus camaldulensis",150.982294,-32.503491
"Eucalyptus camaldulensis",145.303244,-35.862017
"Eucalyptus camaldulensis",150.617501,-32.350236
"Eucalyptus camaldulensis",150.873613,-32.465228
"Eucalyptus camaldulensis",148.338669,-29.614488
"Eucalyptus camaldulensis",149.349039,-31.656883
"Eucalyptus camaldulensis",141.238893,-31.747132
"Eucalyptus camaldulensis",143.383552,-31.558128
"Eucalyptus camaldulensis",144.907932,-35.994181
"Eucalyptus camaldulensis",149.68153,-30.254376
"Eucalyptus camaldulensis",144.217899,-33.915691
"Eucalyptus camaldulensis",142.316312,-31.263222
"Eucalyptus camaldulensis",147.524413,-30.769503
"Eucalyptus camaldulensis",144.917709,-35.991485
"Eucalyptus camaldulensis",147.56792,-31.101523
"Eucalyptus camaldulensis",145.072943,-35.767924
"Eucalyptus camaldulensis",145.103065,-35.808753
"Eucalyptus camaldulensis",145.001275,-35.853833
"Eucalyptus camaldulensis",144.935164,-35.884266
"Eucalyptus camaldulensis",151.168807,-32.607231
"Eucalyptus camaldulensis",150.863459,-32.172586
"Eucalyptus camaldulensis",144.923193,-34.505028
"Eucalyptus camaldulensis",147.946616,-31.061623
"Eucalyptus camaldulensis",144.931899,-36.010453
"Eucalyptus camaldulensis",147.917994,-31.029344
"Eucalyptus camaldulensis",145.058397,-35.828403
"Eucalyptus camaldulensis",144.993214,-35.789535
"Eucalyptus camaldulensis",146.620373,-29.607682
"Eucalyptus camaldulensis",151.0007,-32.510955
"Eucalyptus camaldulensis",144.93517,-35.870556
"Eucalyptus camaldulensis",146.266075,-34.980395
"Eucalyptus camaldulensis",147.349918,-29.4184
"Eucalyptus camaldulensis",147.338211,-35.120784
"Eucalyptus camaldulensis",145.85428,-34.54801
"Eucalyptus camaldulensis",147.376036,-29.706915
"Eucalyptus camaldulensis",145.637233,-35.872532
"Eucalyptus camaldulensis",144.874606,-34.5163
"Eucalyptus camaldulensis",145.576769,-30.355028
"Eucalyptus camaldulensis",147.542015,-30.568297
"Eucalyptus camaldulensis",150.937887,-32.280619
"Eucalyptus camaldulensis",144.973378,-35.790797
"Eucalyptus camaldulensis",147.587646,-30.656114
"Eucalyptus camaldulensis",146.334056,-34.616633
"Eucalyptus camaldulensis",150.040052,-29.668711
"Eucalyptus camaldulensis",142.379499,-34.516779
"Eucalyptus camaldulensis",145.072495,-35.77274
"Eucalyptus camaldulensis",144.948123,-35.865873
"Eucalyptus camaldulensis",145.009833,-35.841944
"Eucalyptus camaldulensis",146.920147,-29.258459
"Eucalyptus camaldulensis",147.526177,-30.767267
"Eucalyptus camaldulensis",150.186255,-30.918918
"Eucalyptus camaldulensis",144.931819,-35.819062
"Eucalyptus camaldulensis",145.010694,-35.842111
"Eucalyptus camaldulensis",150.863478,-32.172953
"Eucalyptus camaldulensis",144.112883,-34.43686
"Eucalyptus camaldulensis",145.115676,-35.883836
"Eucalyptus camaldulensis",145.103602,-35.808996
"Eucalyptus camaldulensis",147.570535,-31.103939
"Eucalyptus camaldulensis",145.540427,-35.234637
"Eucalyptus camaldulensis",147.542811,-30.56712
"Eucalyptus camaldulensis",143.86687,-34.35981
"Eucalyptus camaldulensis",145.933436,-35.162386
"Eucalyptus camaldulensis",145.713327,-30.570561
"Eucalyptus camaldulensis",144.967627,-35.512261
"Eucalyptus camaldulensis",150.999336,-32.511997
"Eucalyptus camaldulensis",144.933957,-36.012399
"Eucalyptus camaldulensis",142.287666,-32.398206
"Eucalyptus camaldulensis",146.284022,-34.617946
"Eucalyptus camaldulensis",146.126159,-34.623536
"Eucalyptus camaldulensis",148.544495,-34.941741
"Eucalyptus camaldulensis",147.455233,-31.946991
"Eucalyptus camaldulensis",142.385429,-32.455156
"Eucalyptus camaldulensis",144.306654,-35.72159
"Eucalyptus camaldulensis",149.733062,-31.200241
"Eucalyptus camaldulensis",149.563592,-28.643987
"Eucalyptus camaldulensis",147.643924,-33.35398
"Eucalyptus camaldulensis",147.993927,-33.160568
"Eucalyptus camaldulensis",150.095654,-32.361349
"Eucalyptus camaldulensis",147.857922,-31.302119
"Eucalyptus camaldulensis",143.673128,-34.489088
"Eucalyptus camaldulensis",146.278528,-34.805898
"Eucalyptus camaldulensis",148.828466,-30.293961
"Eucalyptus camaldulensis",144.62966,-35.344668
"Eucalyptus camaldulensis",145.828028,-35.975819
"Eucalyptus camaldulensis",144.934247,-35.884178
"Eucalyptus camaldulensis",144.424086,-35.792033
